,employee_id,age,gender,marital_status
12538,117790,23,Male,Unmarried
12539,103069,50,Male,Married
12540,108094,22,Female,Unmarried
12541,103933,46,Male,Married
12542,111110,22,Female,Unmarried
12543,107035,34,Male,Married
12544,119797,26,Male,Unmarried
12545,117267,41,Male,Married
12546,111292,29,Male,Unmarried
12547,118800,35,Male,Married
12548,108063,26,Female,Married
12549,102120,28,Male,Unmarried
12550,127690,25,Female,Unmarried
12551,115869,53,Male,Married
12552,114379,22,Female,Unmarried
12553,113637,50,Female,Married
12554,119359,22,Female,Unmarried
12555,108387,27,Male,Unmarried
12556,112571,28,Male,Unmarried
12557,113204,39,Male,Married
12558,111130,27,Male,Unmarried
12559,101487,29,Male,Unmarried
12560,115466,25,Male,Unmarried
12561,102484,25,Male,Unmarried
12562,111390,49,Male,Married
12563,107832,33,Male,Married
12564,104708,32,Male,Married
12565,112155,22,Female,Unmarried
12566,114179,26,Male,Unmarried
12567,120054,24,Female,Unmarried
12568,109349,24,Male,Unmarried
12569,108788,25,Female,Unmarried
12570,111626,53,Male,Married
12571,104284,42,Male,Married
12572,103035,47,Male,Married
12573,110043,27,Male,Unmarried
12574,119820,52,Male,Married
12575,118586,23,Male,Unmarried
12576,111126,22,Male,Unmarried
12577,100929,24,Male,Unmarried
12578,104454,23,Male,Unmarried
12579,111335,24,Male,Unmarried
12580,118558,27,Male,Unmarried
12581,111482,24,Female,Unmarried
12582,101414,24,Female,Unmarried
12583,107820,36,Female,Married
12584,118169,25,Female,Unmarried
12585,109363,45,Female,Married
12586,139224,26,Male,Unmarried
12587,112728,47,Female,Married
12588,117286,27,Male,Unmarried
12589,112994,22,Female,Unmarried
12590,106115,24,Female,Unmarried
12591,119485,40,Male,Married
12592,108206,47,Male,Married
12593,127970,22,Female,Unmarried
12594,118289,50,Male,Married
12595,108675,38,Male,Married
12596,107075,23,Female,Unmarried
12597,107530,48,Female,Married
12598,105167,25,Female,Unmarried
12599,111767,25,Female,Unmarried
12600,112412,24,Female,Unmarried
12601,115980,24,Female,Unmarried
12602,139617,30,Male,Married
12603,117137,23,Female,Unmarried
12604,103181,22,Male,Unmarried
12605,106501,50,Male,Married
12606,111353,46,Male,Married
12607,109976,44,Female,Married
12608,104767,25,Female,Unmarried
12609,110532,25,Female,Unmarried
12610,102748,33,Male,Married
12611,118644,29,Male,Unmarried
12612,100899,46,Female,Married
12613,119014,45,Male,Married
12614,110840,24,Male,Unmarried
12615,139648,38,Male,Married
12616,112016,25,Male,Unmarried
12617,134995,28,Male,Married
12618,116600,23,Male,Unmarried
12619,116112,28,Male,Unmarried
12620,110134,23,Male,Unmarried
12621,113596,22,Male,Unmarried
12622,102974,24,Female,Unmarried
12623,103832,26,Male,Unmarried
12624,105429,29,Male,Unmarried
12625,100822,25,Male,Unmarried
12626,117866,48,Male,Married
12627,101343,40,Male,Married
12628,111615,24,Female,Unmarried
12629,103954,24,Female,Unmarried
12630,132575,30,Female,Married
12631,103542,28,Male,Unmarried
12632,107731,45,Male,Married
12633,116822,28,Male,Unmarried
12634,107387,51,Male,Married
12635,102656,25,Male,Unmarried
12636,118746,23,Male,Unmarried
12637,117303,25,Female,Unmarried
12638,104592,51,Male,Married
12639,115960,24,Female,Unmarried
12640,119418,48,Male,Married
12641,128476,22,Female,Unmarried
12642,119367,24,Female,Unmarried
12643,113470,26,Male,Unmarried
12644,101676,26,Male,Unmarried
12645,113309,45,Female,Married
12646,108612,28,Female,Married
12647,119579,40,Male,Married
12648,128509,25,Female,Unmarried
12649,136944,38,Female,Married
12650,108802,37,Male,Married
12651,119928,32,Female,Married
12652,113754,43,Female,Married
12653,135968,40,Female,Married
12654,101280,47,Female,Married
12655,103313,24,Male,Unmarried
12656,109920,50,Male,Married
12657,115114,27,Male,Unmarried
12658,107179,38,Male,Married
12659,111201,22,Male,Unmarried
12660,107412,39,Male,Married
12661,101537,28,Male,Unmarried
12662,111323,48,Male,Married
12663,108809,47,Male,Married
12664,107969,34,Male,Married
12665,112699,29,Male,Unmarried
12666,102286,25,Male,Unmarried
12667,109910,23,Male,Unmarried
12668,112284,48,Female,Married
12669,102679,25,Male,Unmarried
12670,109150,37,Male,Married
12671,108792,43,Male,Married
12672,108033,25,Male,Unmarried
12673,102388,28,Male,Unmarried
12674,112974,33,Female,Married
12675,103590,23,Male,Unmarried
12676,123258,23,Female,Unmarried
12677,111320,41,Female,Married
12678,112222,27,Male,Unmarried
12679,112103,33,Male,Married
12680,108510,43,Female,Married
12681,106389,42,Male,Married
12682,118990,26,Male,Unmarried
12683,118322,27,Male,Unmarried
12684,110458,23,Female,Unmarried
12685,127663,23,Female,Unmarried
12686,106351,26,Male,Unmarried
12687,115051,24,Male,Unmarried
12688,107386,23,Female,Unmarried
12689,111226,27,Male,Unmarried
12690,108431,37,Male,Married
12691,110547,25,Female,Unmarried
12692,117903,29,Male,Unmarried
12693,122257,46,Female,Married
12694,116458,29,Male,Unmarried
12695,116618,40,Male,Married
12696,104565,51,Male,Married
12697,113307,22,Female,Unmarried
12698,106133,25,Male,Unmarried
12699,103133,29,Male,Unmarried
12700,125047,24,Female,Unmarried
12701,119613,25,Male,Unmarried
12702,109207,22,Male,Unmarried
12703,108302,32,Male,Married
12704,108655,26,Female,Married
12705,118213,40,Male,Married
12706,117712,25,Male,Unmarried
12707,107307,33,Male,Married
12708,111520,45,Male,Married
12709,112433,32,Male,Married
12710,112444,30,Male,Married
12711,110974,22,Male,Unmarried
12712,146310,31,Male,Married
12713,129655,25,Female,Unmarried
12714,110158,29,Male,Unmarried
12715,113334,54,Male,Married
12716,100744,29,Male,Unmarried
12717,109019,27,Male,Unmarried
12718,103493,52,Female,Married
12719,117715,25,Female,Unmarried
12720,115739,27,Male,Unmarried
12721,100468,36,Female,Married
12722,110808,47,Male,Married
12723,113693,27,Male,Unmarried
12724,108640,27,Male,Unmarried
12725,118225,26,Male,Unmarried
12726,125209,22,Female,Unmarried
12727,100933,46,Male,Married
12728,115023,41,Male,Married
12729,110126,33,Female,Married
12730,112183,33,Male,Married
12731,100278,25,Male,Unmarried
12732,109585,51,Male,Married
12733,118698,29,Male,Unmarried
12734,116106,43,Male,Married
12735,105495,36,Male,Married
12736,101077,39,Male,Married
12737,117009,55,Male,Married
12738,103887,23,Male,Unmarried
12739,115631,43,Female,Married
12740,117285,38,Female,Married
12741,101319,26,Female,Married
12742,101551,27,Male,Unmarried
12743,102260,39,Male,Married
12744,111733,24,Male,Unmarried
12745,120761,31,Female,Married
12746,111580,23,Female,Unmarried
12747,118334,24,Female,Unmarried
12748,111708,22,Female,Unmarried
12749,102873,22,Male,Unmarried
12750,116683,53,Male,Married
12751,116588,30,Male,Married
12752,119379,44,Male,Married
12753,114211,43,Male,Married
12754,145314,40,Female,Married
12755,109955,25,Male,Unmarried
12756,109690,27,Male,Unmarried
12757,102455,29,Male,Unmarried
12758,112933,42,Male,Married
12759,112187,39,Male,Married
12760,107782,28,Male,Unmarried
12761,105784,25,Female,Unmarried
12762,119592,26,Male,Unmarried
12763,119427,35,Male,Married
12764,105305,46,Male,Married
12765,117920,37,Female,Married
12766,117324,55,Male,Married
12767,107384,37,Male,Married
12768,102165,45,Male,Married
12769,119732,48,Male,Married
12770,110448,37,Male,Married
12771,106610,45,Male,Married
12772,114899,22,Male,Unmarried
12773,117470,42,Male,Married
12774,111886,53,Male,Married
12775,100757,23,Male,Unmarried
12776,109213,24,Male,Unmarried
12777,119144,37,Male,Married
12778,115441,27,Male,Unmarried
12779,114710,35,Female,Married
12780,105356,25,Male,Unmarried
12781,114560,48,Male,Married
12782,108446,25,Male,Unmarried
12783,110873,29,Female,Married
12784,112544,22,Male,Unmarried
12785,101438,22,Female,Unmarried
12786,112622,45,Male,Married
12787,115713,37,Female,Married
12788,103426,25,Male,Unmarried
12789,100390,24,Male,Unmarried
12790,101301,23,Female,Unmarried
12791,112703,25,Male,Unmarried
12792,114949,40,Male,Married
12793,102561,47,Female,Married
12794,102159,52,Male,Married
12795,119512,23,Female,Unmarried
12796,117408,30,Female,Married
12797,129788,23,Female,Unmarried
12798,122846,25,Female,Unmarried
12799,103874,29,Male,Unmarried
12800,106189,43,Female,Married
12801,118339,53,Male,Married
12802,118101,23,Male,Unmarried
12803,106643,40,Male,Married
12804,105569,28,Male,Unmarried
12805,120812,36,Female,Married
12806,103063,24,Female,Unmarried
12807,112607,45,Male,Married
12808,100713,40,Male,Married
12809,117043,23,Female,Unmarried
12810,103360,53,Male,Married
12811,119313,39,Male,Married
12812,101928,37,Female,Married
12813,120454,25,Female,Unmarried
12814,113897,31,Male,Married
12815,107701,30,Male,Married
12816,114149,26,Male,Unmarried
12817,105246,46,Female,Married
12818,111696,54,Male,Married
12819,110756,52,Male,Married
12820,110040,39,Male,Married
12821,107881,39,Male,Married
12822,144820,27,Female,Unmarried
12823,109877,22,Female,Unmarried
12824,116523,25,Male,Unmarried
12825,102688,24,Male,Unmarried
12826,108175,23,Male,Unmarried
12827,115862,25,Male,Unmarried
12828,100520,25,Male,Unmarried
12829,104471,25,Male,Unmarried
12830,126542,48,Female,Married
12831,110845,47,Male,Married
12832,104635,23,Male,Unmarried
12833,113544,38,Male,Married
12834,108782,24,Male,Unmarried
12835,104286,29,Male,Unmarried
12836,104045,41,Male,Married
12837,111020,26,Male,Unmarried
12838,111371,28,Male,Unmarried
12839,109430,45,Male,Married
12840,114119,28,Male,Unmarried
12841,106369,52,Female,Married
12842,112172,47,Female,Married
12843,113099,24,Female,Unmarried
12844,117896,40,Male,Married
12845,126860,25,Female,Unmarried
12846,118039,49,Female,Married
12847,109708,28,Male,Unmarried
12848,107380,22,Male,Unmarried
12849,113178,31,Female,Married
12850,100304,28,Male,Unmarried
12851,110233,22,Female,Unmarried
12852,104935,25,Male,Unmarried
12853,112137,46,Female,Married
12854,103325,41,Male,Married
12855,106269,28,Female,Married
12856,105114,32,Female,Married
12857,112921,30,Female,Married
12858,116498,22,Female,Unmarried
12859,110704,26,Male,Unmarried
12860,100412,22,Male,Unmarried
12861,114221,25,Female,Unmarried
12862,114845,31,Male,Married
12863,101218,22,Male,Unmarried
12864,115630,26,Male,Unmarried
12865,112866,51,Male,Married
12866,112520,27,Female,Married
12867,119734,47,Female,Married
12868,111703,30,Male,Married
12869,115305,45,Female,Married
12870,120082,43,Female,Married
12871,139611,28,Male,Unmarried
12872,115950,24,Female,Unmarried
12873,109295,46,Male,Married
12874,116321,27,Male,Unmarried
12875,141608,34,Male,Married
12876,107858,29,Male,Unmarried
12877,100137,51,Male,Married
12878,116266,44,Male,Married
12879,103628,27,Male,Unmarried
12880,101656,48,Male,Married
12881,115001,33,Male,Married
12882,114322,24,Male,Unmarried
12883,111616,24,Male,Unmarried
12884,106441,32,Male,Married
12885,109025,22,Male,Unmarried
12886,103377,51,Male,Married
12887,129522,24,Female,Unmarried
12888,130814,40,Female,Married
12889,118310,24,Female,Unmarried
12890,103071,22,Male,Unmarried
12891,117766,38,Female,Married
12892,105338,29,Female,Married
12893,113390,25,Female,Unmarried
12894,117315,23,Female,Unmarried
12895,105603,46,Male,Married
12896,108758,23,Male,Unmarried
12897,116403,53,Female,Married
12898,118028,27,Male,Unmarried
12899,109484,22,Male,Unmarried
12900,109986,39,Male,Married
12901,114346,38,Male,Married
12902,134486,30,Female,Married
12903,102294,35,Male,Married
12904,101150,38,Male,Married
12905,102142,34,Male,Married
12906,118323,51,Female,Married
12907,108568,54,Female,Married
12908,106693,26,Male,Unmarried
12909,119414,50,Male,Married
12910,118580,42,Male,Married
12911,108773,45,Male,Married
12912,132979,28,Male,Unmarried
12913,113377,39,Male,Married
12914,117588,24,Female,Unmarried
12915,106024,36,Male,Married
12916,109023,22,Male,Unmarried
12917,109480,35,Male,Married
12918,109051,27,Female,Married
12919,109533,24,Male,Unmarried
12920,107036,35,Male,Married
12921,112245,52,Female,Married
12922,112405,35,Male,Married
12923,107516,24,Female,Unmarried
12924,114719,52,Female,Married
12925,107670,43,Male,Married
12926,108253,23,Male,Unmarried
12927,110269,32,Female,Married
12928,100901,49,Male,Married
12929,109738,45,Male,Married
12930,109013,23,Female,Unmarried
12931,116547,38,Male,Married
12932,119544,22,Female,Unmarried
12933,107392,37,Male,Married
12934,105939,42,Male,Married
12935,111272,35,Male,Married
12936,116152,45,Female,Married
12937,101366,25,Male,Unmarried
12938,113632,25,Male,Unmarried
12939,100171,50,Male,Married
12940,109945,50,Female,Married
12941,108015,22,Female,Unmarried
12942,110400,25,Female,Unmarried
12943,113062,31,Male,Married
12944,129577,22,Female,Unmarried
12945,114141,23,Female,Unmarried
12946,101831,57,Male,Married
12947,113164,43,Male,Married
12948,113891,25,Female,Unmarried
12949,128907,54,Female,Married
12950,107495,23,Male,Unmarried
12951,101713,23,Female,Unmarried
12952,123521,40,Female,Married
12953,100632,50,Male,Married
12954,119697,24,Male,Unmarried
12955,112949,24,Male,Unmarried
12956,111250,28,Male,Unmarried
12957,113549,26,Female,Married
12958,115662,22,Female,Unmarried
12959,131419,38,Female,Married
12960,115000,26,Male,Unmarried
12961,106355,22,Male,Unmarried
12962,113700,26,Male,Unmarried
12963,108813,53,Female,Married
12964,118974,23,Male,Unmarried
12965,115125,26,Male,Unmarried
12966,105428,24,Male,Unmarried
12967,103305,41,Male,Married
12968,115556,35,Male,Married
12969,110936,23,Female,Unmarried
12970,114187,43,Male,Married
12971,113105,25,Male,Unmarried
12972,114310,23,Male,Unmarried
12973,118167,31,Male,Married
12974,109900,26,Male,Unmarried
12975,100407,30,Male,Married
12976,112312,24,Male,Unmarried
12977,121376,42,Female,Married
12978,115974,43,Female,Married
12979,111194,53,Female,Married
12980,107655,33,Male,Married
12981,102551,47,Male,Married
12982,115369,49,Male,Married
12983,102397,34,Male,Married
12984,103740,31,Female,Married
12985,118575,25,Male,Unmarried
12986,104480,40,Male,Married
12987,101637,25,Male,Unmarried
12988,111875,43,Female,Married
12989,103936,23,Male,Unmarried
12990,104596,41,Male,Married
12991,106985,37,Female,Married
12992,115453,28,Male,Unmarried
12993,136263,45,Female,Married
12994,109045,32,Male,Married
12995,105980,28,Male,Unmarried
12996,100737,22,Male,Unmarried
12997,102244,26,Male,Unmarried
12998,118710,46,Male,Married
12999,106595,32,Male,Married
13000,110384,29,Male,Unmarried
13001,115133,34,Female,Married
13002,102521,42,Male,Married
13003,104425,45,Male,Married
13004,109325,28,Male,Unmarried
13005,109344,27,Male,Unmarried
13006,107142,34,Male,Married
13007,100876,45,Male,Married
13008,122814,50,Female,Married
13009,105443,48,Male,Married
13010,117576,25,Female,Unmarried
13011,112947,37,Male,Married
13012,104929,31,Male,Married
13013,111838,56,Male,Married
13014,112258,47,Female,Married
13015,108839,28,Male,Unmarried
13016,104269,33,Female,Married
13017,108515,22,Female,Unmarried
13018,105653,26,Male,Unmarried
13019,107962,37,Male,Married
13020,104070,31,Male,Married
13021,115741,53,Female,Married
13022,110034,32,Male,Married
13023,117847,26,Male,Unmarried
13024,124464,24,Female,Unmarried
13025,109892,49,Male,Married
13026,103039,30,Male,Married
13027,115871,25,Male,Unmarried
13028,114832,25,Male,Unmarried
13029,112654,23,Female,Unmarried
13030,129181,23,Female,Unmarried
13031,102949,29,Male,Unmarried
13032,128154,29,Female,Married
13033,116385,23,Male,Unmarried
13034,104451,52,Male,Married
13035,105543,26,Male,Unmarried
13036,115088,44,Male,Married
13037,119806,52,Male,Married
13038,113769,28,Male,Unmarried
13039,113850,22,Male,Unmarried
13040,114692,31,Male,Married
13041,114083,28,Female,Married
13042,102559,53,Male,Married
13043,126454,22,Female,Unmarried
13044,101993,52,Male,Married
13045,104183,23,Male,Unmarried
13046,112066,22,Male,Unmarried
13047,100898,43,Male,Married
13048,104463,26,Male,Unmarried
13049,104579,39,Male,Married
13050,105771,27,Male,Unmarried
13051,127810,34,Female,Married
13052,113603,23,Female,Unmarried
13053,117954,25,Female,Unmarried
13054,105676,26,Female,Married
13055,113770,22,Male,Unmarried
13056,112957,33,Female,Married
13057,122426,49,Female,Married
13058,117698,36,Male,Married
13059,101976,50,Male,Married
13060,111483,42,Male,Married
13061,106777,24,Male,Unmarried
13062,117428,37,Male,Married
13063,101231,30,Female,Married
13064,114649,32,Male,Married
13065,107725,45,Female,Married
13066,119687,29,Male,Unmarried
13067,107634,45,Female,Married
13068,105741,26,Male,Unmarried
13069,114519,38,Female,Married
13070,100949,26,Male,Unmarried
13071,113727,27,Male,Unmarried
13072,117431,50,Male,Married
13073,103523,29,Male,Unmarried
13074,102330,48,Male,Married
13075,110528,22,Female,Unmarried
13076,106235,31,Male,Married
13077,116209,25,Male,Unmarried
13078,132718,38,Female,Married
13079,119651,47,Male,Married
13080,103849,23,Male,Unmarried
13081,102367,27,Male,Unmarried
13082,103166,22,Male,Unmarried
13083,114156,23,Female,Unmarried
13084,110399,25,Male,Unmarried
13085,109661,22,Female,Unmarried
13086,112402,29,Male,Unmarried
13087,116067,39,Female,Married
13088,119107,29,Male,Unmarried
13089,121106,22,Female,Unmarried
13090,106114,28,Male,Unmarried
13091,116165,23,Male,Unmarried
13092,118228,24,Female,Unmarried
13093,107968,23,Male,Unmarried
13094,101670,53,Male,Married
13095,108362,25,Male,Unmarried
13096,103609,41,Female,Married
13097,100555,40,Male,Married
13098,114894,48,Male,Married
13099,110226,33,Male,Married
13100,118734,43,Male,Married
13101,103995,22,Female,Unmarried
13102,116131,23,Male,Unmarried
13103,101649,49,Male,Married
13104,110666,51,Male,Married
13105,115744,24,Male,Unmarried
13106,106491,24,Male,Unmarried
13107,105927,26,Male,Unmarried
13108,106506,25,Male,Unmarried
13109,105590,42,Male,Married
13110,105960,24,Male,Unmarried
13111,119773,36,Female,Married
13112,107056,28,Male,Unmarried
13113,139323,40,Female,Married
13114,113960,50,Male,Married
13115,117803,22,Male,Unmarried
13116,120208,22,Female,Unmarried
13117,103561,41,Male,Married
13118,120828,36,Female,Married
13119,139209,29,Male,Unmarried
13120,146276,25,Male,Unmarried
13121,104294,33,Female,Married
13122,121149,23,Female,Unmarried
13123,104290,22,Male,Unmarried
13124,115522,23,Female,Unmarried
13125,105422,27,Male,Unmarried
13126,140003,28,Female,Unmarried
13127,100618,22,Male,Unmarried
13128,110441,36,Female,Married
13129,102514,39,Male,Married
13130,117911,29,Male,Unmarried
13131,119719,55,Male,Married
13132,115356,22,Male,Unmarried
13133,115843,54,Female,Married
13134,105446,30,Male,Married
13135,114025,42,Male,Married
13136,103277,25,Male,Unmarried
13137,114882,27,Male,Unmarried
13138,115528,55,Male,Married
13139,119946,47,Female,Married
13140,102893,47,Male,Married
13141,134471,31,Male,Married
13142,110509,46,Female,Married
13143,119337,23,Female,Unmarried
13144,119120,28,Male,Unmarried
13145,103138,29,Male,Unmarried
13146,117129,28,Male,Unmarried
13147,126579,24,Female,Unmarried
13148,146125,51,Male,Married
13149,116870,24,Female,Unmarried
13150,106041,44,Male,Married
13151,108058,22,Female,Unmarried
13152,104910,38,Female,Married
13153,118807,23,Male,Unmarried
13154,119205,25,Female,Unmarried
13155,111404,43,Male,Married
13156,114309,45,Male,Married
13157,139897,34,Female,Married
13158,101677,33,Female,Married
13159,109076,49,Male,Married
13160,116528,28,Male,Unmarried
13161,104543,43,Male,Married
13162,115845,24,Male,Unmarried
13163,108209,24,Male,Unmarried
13164,128833,24,Female,Unmarried
13165,114509,41,Female,Married
13166,106756,22,Male,Unmarried
13167,114240,44,Male,Married
13168,103775,25,Female,Unmarried
13169,100368,25,Female,Unmarried
13170,106285,25,Male,Unmarried
13171,101162,24,Female,Unmarried
13172,103601,43,Male,Married
13173,100968,54,Male,Married
13174,109731,36,Male,Married
13175,112161,26,Female,Married
13176,117359,22,Male,Unmarried
13177,103266,50,Female,Married
13178,103108,28,Male,Unmarried
13179,100593,43,Male,Married
13180,116313,54,Female,Married
13181,119514,50,Female,Married
13182,117186,24,Female,Unmarried
13183,113262,30,Female,Married
13184,109149,23,Male,Unmarried
13185,110534,25,Male,Unmarried
13186,112533,39,Male,Married
13187,108766,25,Male,Unmarried
13188,121955,39,Female,Married
13189,139830,39,Male,Married
13190,123002,23,Female,Unmarried
13191,103068,24,Female,Unmarried
13192,103660,43,Male,Married
13193,119569,33,Male,Married
13194,119639,49,Female,Married
13195,107607,27,Male,Unmarried
13196,115824,23,Male,Unmarried
13197,116629,26,Male,Unmarried
13198,108918,23,Female,Unmarried
13199,119177,56,Male,Married
13200,117262,24,Female,Unmarried
13201,117482,35,Male,Married
13202,107119,52,Male,Married
13203,107947,23,Male,Unmarried
13204,101997,35,Male,Married
13205,108375,28,Male,Unmarried
13206,118903,25,Female,Unmarried
13207,105244,39,Male,Married
13208,111593,48,Male,Married
13209,112285,43,Male,Married
13210,102107,23,Male,Unmarried
13211,121651,41,Female,Married
13212,100491,25,Male,Unmarried
13213,114254,43,Male,Married
13214,105548,25,Male,Unmarried
13215,104016,49,Male,Married
13216,102083,24,Female,Unmarried
13217,109541,22,Female,Unmarried
13218,108523,27,Male,Unmarried
13219,106382,35,Female,Married
13220,100299,49,Male,Married
13221,126819,25,Female,Unmarried
13222,119420,35,Male,Married
13223,111285,24,Female,Unmarried
13224,114477,26,Male,Unmarried
13225,111140,47,Female,Married
13226,112401,24,Male,Unmarried
13227,114294,23,Male,Unmarried
13228,108536,44,Male,Married
13229,105616,22,Male,Unmarried
13230,117784,29,Male,Unmarried
13231,119268,44,Female,Married
13232,103040,24,Male,Unmarried
13233,110529,25,Female,Unmarried
13234,116453,51,Male,Married
13235,102563,41,Male,Married
13236,105511,35,Male,Married
13237,114225,34,Female,Married
13238,104511,40,Male,Married
13239,106837,22,Male,Unmarried
13240,109030,28,Male,Unmarried
13241,103270,22,Male,Unmarried
13242,101311,40,Male,Married
13243,112148,35,Female,Married
13244,101567,22,Female,Unmarried
13245,109457,46,Male,Married
13246,111000,26,Male,Unmarried
13247,116101,54,Male,Married
13248,110075,24,Female,Unmarried
13249,119682,22,Male,Unmarried
13250,102767,35,Male,Married
13251,110500,27,Male,Unmarried
13252,107197,29,Male,Unmarried
13253,117687,37,Female,Married
13254,111388,41,Male,Married
13255,116113,24,Male,Unmarried
13256,119472,24,Male,Unmarried
13257,108847,28,Male,Unmarried
13258,115900,54,Male,Married
13259,109109,45,Male,Married
13260,115559,45,Male,Married
13261,102263,26,Male,Unmarried
13262,104504,25,Male,Unmarried
13263,114986,22,Female,Unmarried
13264,126367,25,Female,Unmarried
13265,113397,25,Female,Unmarried
13266,113052,28,Male,Unmarried
13267,112836,26,Male,Unmarried
13268,116574,25,Male,Unmarried
13269,121571,24,Female,Unmarried
13270,107296,45,Male,Married
13271,110917,30,Female,Married
13272,107237,26,Male,Unmarried
13273,128675,23,Female,Unmarried
13274,118940,24,Male,Unmarried
13275,103349,29,Male,Unmarried
13276,101138,42,Male,Married
13277,119470,29,Male,Unmarried
13278,111961,38,Male,Married
13279,101445,32,Male,Married
13280,117245,27,Male,Unmarried
13281,115245,26,Male,Unmarried
13282,100214,28,Male,Unmarried
13283,101439,53,Female,Married
13284,113724,49,Male,Married
13285,117327,46,Male,Married
13286,106639,44,Male,Married
13287,101223,51,Male,Married
13288,107481,23,Male,Unmarried
13289,109296,25,Male,Unmarried
13290,113676,48,Male,Married
13291,103898,27,Male,Unmarried
13292,113078,22,Male,Unmarried
13293,103822,24,Male,Unmarried
13294,115640,51,Male,Married
13295,129178,51,Female,Married
13296,133318,26,Female,Unmarried
13297,103451,31,Female,Married
13298,114639,44,Male,Married
13299,117924,28,Male,Unmarried
13300,113797,34,Male,Married
13301,100203,42,Male,Married
13302,100532,44,Male,Married
13303,114028,22,Male,Unmarried
13304,109488,28,Male,Unmarried
13305,119836,32,Male,Married
13306,116183,27,Male,Unmarried
13307,103729,47,Male,Married
13308,106135,28,Male,Unmarried
13309,108810,27,Male,Unmarried
13310,122387,25,Female,Unmarried
13311,105303,41,Male,Married
13312,108743,22,Male,Unmarried
13313,112822,27,Male,Unmarried
13314,117032,22,Male,Unmarried
13315,112460,33,Female,Married
13316,116285,28,Male,Unmarried
13317,110396,30,Male,Married
13318,119722,22,Male,Unmarried
13319,100797,49,Female,Married
13320,122459,53,Female,Married
13321,134487,44,Female,Married
13322,118460,41,Female,Married
13323,109712,40,Male,Married
13324,116264,50,Male,Married
13325,115150,29,Male,Unmarried
13326,104296,25,Female,Unmarried
13327,101753,29,Female,Married
13328,118617,49,Male,Married
13329,111910,34,Male,Married
13330,127553,46,Female,Married
13331,107414,30,Male,Married
13332,110803,37,Male,Married
13333,121039,23,Female,Unmarried
13334,118650,36,Female,Married
13335,104064,42,Male,Married
13336,117080,42,Female,Married
13337,110988,27,Male,Unmarried
13338,107808,57,Male,Married
13339,116558,29,Male,Unmarried
13340,114769,23,Male,Unmarried
13341,103574,29,Male,Unmarried
13342,125502,25,Female,Unmarried
13343,116418,27,Male,Unmarried
13344,111114,29,Male,Unmarried
13345,119813,28,Male,Unmarried
13346,118471,26,Male,Unmarried
13347,127610,25,Female,Unmarried
13348,108006,24,Female,Unmarried
13349,135025,45,Male,Married
13350,106510,29,Male,Unmarried
13351,125103,23,Female,Unmarried
13352,128651,25,Female,Unmarried
13353,116117,53,Male,Married
13354,102032,50,Male,Married
13355,103941,39,Male,Married
13356,116651,24,Male,Unmarried
13357,115798,45,Male,Married
13358,114354,23,Male,Unmarried
13359,115287,28,Male,Unmarried
13360,115214,22,Male,Unmarried
13361,105739,22,Male,Unmarried
13362,106076,46,Male,Married
13363,119909,42,Female,Married
13364,108940,44,Male,Married
13365,112726,50,Male,Married
13366,115018,49,Male,Married
13367,107978,25,Male,Unmarried
13368,121913,42,Female,Married
13369,106353,39,Male,Married
13370,106045,47,Male,Married
13371,118305,27,Male,Unmarried
13372,118924,25,Male,Unmarried
13373,106224,48,Male,Married
13374,111880,52,Male,Married
13375,105261,45,Male,Married
13376,110675,52,Female,Married
13377,138259,40,Female,Married
13378,101665,27,Male,Unmarried
13379,117491,22,Female,Unmarried
13380,112077,32,Male,Married
13381,137437,27,Male,Unmarried
13382,113746,38,Male,Married
13383,100560,25,Female,Unmarried
13384,117456,23,Female,Unmarried
13385,120986,47,Female,Married
13386,127419,33,Female,Married
13387,113819,41,Female,Married
13388,119589,24,Male,Unmarried
13389,109650,34,Male,Married
13390,112375,52,Male,Married
13391,108535,50,Male,Married
13392,101480,23,Male,Unmarried
13393,112170,36,Female,Married
13394,109459,43,Male,Married
13395,104846,29,Male,Unmarried
13396,101830,24,Male,Unmarried
13397,105850,25,Male,Unmarried
13398,115989,45,Male,Married
13399,116974,26,Male,Unmarried
13400,107544,45,Male,Married
13401,110970,25,Male,Unmarried
13402,107169,42,Male,Married
13403,110247,35,Male,Married
13404,103491,23,Female,Unmarried
13405,104258,23,Female,Unmarried
13406,112705,28,Male,Unmarried
13407,113643,29,Male,Unmarried
13408,107375,40,Female,Married
13409,110800,22,Female,Unmarried
13410,107585,29,Male,Unmarried
13411,102271,25,Male,Unmarried
13412,104376,26,Male,Unmarried
13413,104570,36,Male,Married
13414,117275,27,Female,Married
13415,105599,23,Male,Unmarried
13416,106453,23,Female,Unmarried
13417,109036,22,Male,Unmarried
13418,108952,35,Female,Married
13419,102801,27,Male,Unmarried
13420,111442,47,Female,Married
13421,108559,36,Male,Married
13422,108249,22,Male,Unmarried
13423,105792,36,Male,Married
13424,108429,27,Male,Unmarried
13425,101290,23,Male,Unmarried
13426,108899,41,Male,Married
13427,128622,33,Female,Married
13428,118070,22,Female,Unmarried
13429,116522,22,Female,Unmarried
13430,112563,28,Male,Unmarried
13431,119847,29,Male,Unmarried
13432,101165,45,Male,Married
13433,118590,46,Male,Married
13434,116614,25,Male,Unmarried
13435,118306,42,Male,Married
13436,109324,51,Male,Married
13437,103503,24,Male,Unmarried
13438,117252,35,Male,Married
