,avg_monthly_hrs,department,filed_complaint,last_evaluation,n_projects,recently_promoted,salary,satisfaction,status,tenure,employee_id
13007,201.0,D00-SP,1.0,0.852027,4,,low,0.862611,Employed,2.0,116633
13008,254.0,D00-ENG,,0.832654,6,,medium,0.131069,Left,4.0,101354
13009,258.0,D00-MN,1.0,0.486282,5,,high,0.60992,Employed,10.0,113464
13010,209.0,-IT,1.0,0.481109,5,,low,0.630377,Employed,8.0,102951
13011,151.0,D00-SS,,0.729032,4,,medium,0.912556,Employed,4.0,114245
13012,157.0,D00-SP,,0.432132,2,,low,0.493738,Left,3.0,119296
13013,156.0,D00-SS,,,2,,medium,0.414375,Left,3.0,114944
13014,118.0,D00-SP,,0.919453,2,,medium,0.920826,Employed,4.0,106320
13015,142.0,D00-IT,,0.615612,3,,low,0.528197,Employed,4.0,110622
13016,253.0,D00-IT,,0.45173,6,,high,0.747973,Employed,3.0,100708
13017,251.0,D00-SP,1.0,0.894619,3,,medium,0.786591,Employed,3.0,106323
13018,143.0,D00-SS,1.0,0.530163,2,,low,0.380612,Left,3.0,104828
13019,285.0,D00-SS,,0.645973,3,,low,1.0,Employed,6.0,115862
13020,239.0,D00-PD,,0.888677,4,,low,0.740624,Left,5.0,117712
13021,141.0,D00-SS,,0.532008,2,,medium,0.388824,Left,3.0,102100
13022,237.0,D00-FN,,0.746846,5,,low,0.858219,Employed,2.0,103080
13023,173.0,D00-FN,,0.554043,4,,medium,0.223327,Employed,5.0,103107
13024,179.0,D00-MT,,0.430292,4,,low,0.584045,Employed,3.0,101712
13025,226.0,D00-MT,,,4,,low,0.427579,Employed,3.0,102945
13026,236.0,D00-PR,1.0,0.719806,3,,low,0.771477,Employed,3.0,104818
13027,161.0,D00-MN,,0.622405,4,,high,0.813461,Employed,2.0,100548
13028,96.0,D00-IT,1.0,0.640615,5,,low,0.292547,Employed,2.0,105441
13029,121.0,D00-SS,,0.621021,6,,low,0.771706,Employed,5.0,117745
13030,278.0,D00-SP,1.0,0.86968,6,,medium,0.180531,Employed,5.0,117522
13031,185.0,D00-MN,1.0,0.754538,4,,high,0.753509,Employed,10.0,101830
13032,175.0,D00-IT,,0.546522,3,,medium,0.698758,Employed,2.0,113261
13033,158.0,D00-SS,,0.551962,5,,low,0.928772,Employed,3.0,108818
13034,287.0,D00-SS,1.0,0.968704,6,,low,0.263761,Employed,5.0,110193
13035,213.0,D00-ENG,,0.616919,4,,high,0.810618,Employed,4.0,109614
13036,196.0,,,0.455299,6,,medium,0.561837,Employed,2.0,105665
13037,249.0,D00-ENG,,0.799352,6,,medium,0.0774383,Left,4.0,115528
13038,202.0,D00-MT,,0.84097,5,,low,0.943672,Employed,2.0,119782
13039,223.0,D00-IT,,0.57156,3,,low,0.939299,Employed,3.0,113747
13040,132.0,D00-IT,,0.7203,4,,medium,0.866303,Employed,4.0,115117
13041,254.0,D00-PD,,0.864997,4,,low,0.927151,Employed,7.0,102084
13042,232.0,D00-SS,,0.563007,3,,low,0.788855,Employed,2.0,110529
13043,160.0,D00-SS,,0.829087,4,,low,0.2592,Employed,5.0,102988
13044,241.0,D00-SP,1.0,0.521829,3,,low,0.915623,Employed,6.0,105960
13045,205.0,D00-ENG,,0.866407,4,,medium,0.763966,Employed,4.0,104407
13046,271.0,D00-SS,,0.723271,3,,medium,0.991973,Employed,4.0,116468
13047,257.0,D00-MN,,,4,,high,0.58492,Employed,2.0,112896
13048,137.0,D00-ENG,,0.958521,4,,medium,0.603125,Employed,3.0,102946
13049,252.0,-IT,,0.906754,3,,high,0.689849,Employed,2.0,115454
13050,308.0,D00-SS,,0.842773,6,,medium,0.177488,Left,5.0,117044
13051,179.0,D00-ENG,,0.776011,5,,medium,0.252164,Employed,6.0,115890
13052,278.0,D00-ENG,,0.627863,5,,low,0.901878,Employed,2.0,107395
13053,245.0,D00-ENG,1.0,0.807585,4,1.0,low,0.662989,Employed,3.0,117760
13054,213.0,D00-SP,,0.795313,6,,medium,0.26523,Employed,4.0,111118
13055,217.0,D00-PR,1.0,0.881621,6,1.0,medium,0.667314,Employed,4.0,115188
13056,207.0,D00-SP,,0.921398,4,,low,0.796738,Employed,3.0,119282
13057,168.0,D00-IT,,0.773403,3,,low,0.818104,Employed,2.0,119239
13058,198.0,D00-SS,,0.937445,5,,medium,0.91938,Employed,2.0,115984
13059,165.0,D00-SS,,0.576222,4,,high,0.492006,Employed,2.0,104667
13060,250.0,D00-PD,,0.640381,5,,low,0.58821,Employed,2.0,111783
13061,216.0,-IT,,0.819018,3,,high,0.308606,Employed,3.0,115801
13062,140.0,D00-SP,,0.613045,3,,medium,0.989031,Employed,2.0,106311
13063,276.0,D00-SS,,0.703344,4,,low,0.1442,Employed,4.0,118282
13064,218.0,D00-PD,,0.906876,5,,low,0.971465,Left,6.0,103776
13065,233.0,D00-ENG,,0.752626,5,,high,0.719873,Employed,3.0,101352
13066,256.0,,,0.653081,3,,low,0.882624,Employed,4.0,115522
13067,235.0,D00-ENG,,0.946399,3,,medium,0.608787,Employed,2.0,100110
13068,239.0,D00-SS,,0.764004,3,,low,0.236021,Employed,6.0,117747
13069,200.0,D00-SS,1.0,0.601188,5,,low,0.671675,Employed,8.0,103896
13070,257.0,D00-ENG,,0.864304,5,,medium,0.776482,Left,5.0,105165
13071,206.0,D00-MT,,0.974725,2,,low,0.487745,Employed,2.0,102556
13072,219.0,D00-ENG,,0.883062,3,,medium,0.680834,Employed,3.0,104907
13073,232.0,D00-ENG,,0.829786,6,,low,0.91896,Employed,6.0,112263
13074,116.0,D00-ENG,1.0,0.667969,5,,high,0.339059,Employed,5.0,104496
13075,170.0,D00-SS,,0.815429,4,,medium,0.722179,Employed,6.0,115503
13076,229.0,D00-SS,,0.890058,5,,low,0.705402,Left,5.0,118478
13077,143.0,D00-ENG,,0.648021,5,,low,0.564905,Employed,2.0,115748
13078,260.0,D00-ENG,,0.7786,5,,low,0.695458,Employed,2.0,110891
13079,198.0,D00-SS,,0.618434,3,,medium,0.974343,Employed,2.0,117536
13080,226.0,D00-SS,,0.519427,5,,low,0.824263,Employed,4.0,103865
13081,238.0,D00-ENG,,0.780446,3,,medium,0.755344,Employed,2.0,109186
13082,133.0,D00-AD,,0.798836,3,,medium,0.715131,Employed,3.0,105714
13083,204.0,D00-SS,1.0,0.745763,3,,low,0.378266,Employed,4.0,118021
13084,237.0,D00-IT,,0.638147,4,,low,0.970314,Employed,3.0,110947
13085,178.0,D00-MN,,,5,,low,0.694261,Employed,2.0,115605
13086,221.0,D00-SS,,0.973195,3,,low,0.598193,Employed,3.0,110483
13087,158.0,D00-PR,,,2,,medium,0.792825,Employed,3.0,119257
13088,122.0,D00-SP,,0.790879,3,,high,0.50733,Employed,3.0,100870
13089,199.0,D00-FN,1.0,0.952493,3,,high,0.652889,Employed,3.0,117912
13090,253.0,D00-SP,,0.849776,3,,high,0.834503,Employed,3.0,101900
13091,196.0,D00-SP,,0.642372,4,,medium,0.883223,Employed,3.0,109948
13092,97.0,D00-ENG,,0.567352,5,,low,0.86582,Employed,6.0,101073
13093,275.0,D00-SP,,0.923298,6,,low,0.10056,Left,4.0,104932
13094,116.0,,1.0,0.496102,2,,low,0.304222,Employed,6.0,118853
13095,224.0,D00-SS,1.0,0.74533,3,,low,0.756088,Employed,2.0,103295
13096,265.0,D00-IT,,0.790514,5,,low,0.666049,Employed,3.0,119261
13097,167.0,D00-SP,1.0,0.686935,4,,low,0.661807,Employed,3.0,114742
13098,192.0,D00-FN,,0.547402,3,,medium,0.604671,Employed,3.0,106321
13099,95.0,D00-TP,,,3,,medium,,Employed,,102453
13100,190.0,D00-SS,,0.791673,4,,medium,0.647329,Employed,2.0,110750
13101,103.0,D00-SS,,0.84703,6,,low,0.524898,Employed,4.0,114849
13102,165.0,D00-PR,,0.900387,4,,medium,0.77282,Employed,3.0,107412
13103,170.0,D00-SS,,0.84356,3,,low,0.522508,Employed,2.0,115006
13104,175.0,D00-SS,,0.848641,3,1.0,medium,0.823755,Employed,3.0,102156
13105,150.0,D00-ENG,,0.799693,2,,low,0.909729,Employed,3.0,103133
13106,262.0,D00-SS,,0.8512,4,,medium,0.965832,Employed,2.0,115177
13107,152.0,D00-IT,,0.521294,2,,low,0.33221,Left,3.0,117630
13108,227.0,D00-SP,,0.530844,5,,low,0.705917,Employed,2.0,135077
13109,187.0,D00-MN,,0.960286,4,,high,0.681413,Employed,3.0,102040
13110,145.0,D00-ENG,,0.501823,2,,low,0.429029,Left,3.0,119263
13111,162.0,D00-SP,,,4,,medium,0.886664,Employed,3.0,109679
13112,310.0,D00-SP,,0.929111,7,,medium,0.147992,Left,4.0,106255
13113,184.0,,,1.0,5,,low,0.271305,Employed,5.0,105117
13114,140.0,D00-PD,,0.540717,4,,medium,0.910448,Employed,3.0,101276
13115,189.0,D00-IT,1.0,0.649833,4,,medium,0.752231,Employed,2.0,105008
13116,257.0,D00-SS,1.0,0.737154,5,,medium,0.153237,Employed,4.0,108319
13117,246.0,D00-SP,,0.328417,5,,medium,0.461553,Employed,3.0,110714
13118,266.0,-IT,,0.81648,4,,low,0.333691,Employed,4.0,107427
13119,226.0,D00-SS,,0.861479,5,,high,0.645163,Employed,4.0,105338
13120,207.0,D00-PD,,0.692494,3,,low,0.655194,Employed,4.0,118062
13121,152.0,D00-PD,1.0,,4,,medium,0.860033,Employed,2.0,118723
13122,218.0,D00-SP,,0.520994,4,,medium,0.574506,Employed,3.0,104922
13123,283.0,D00-SS,,0.881137,4,,high,0.375237,Employed,2.0,101447
13124,275.0,D00-MN,,0.530737,4,,medium,0.859749,Employed,3.0,111713
13125,137.0,,,0.571709,3,,medium,0.712354,Employed,3.0,109541
13126,180.0,D00-SS,,0.873993,3,,medium,0.749138,Employed,7.0,106710
13127,168.0,D00-SP,,0.647706,2,,low,0.653169,Employed,3.0,103349
13128,229.0,D00-SS,,0.581646,4,,low,0.503912,Employed,4.0,105513
13129,188.0,D00-SP,,0.901859,3,,low,0.423174,Employed,5.0,118718
13130,239.0,D00-SS,,0.452097,6,,low,0.36001,Employed,3.0,119834
13131,246.0,D00-SS,,0.728957,6,,low,0.7728,Employed,6.0,118740
13132,180.0,D00-SP,,0.610063,3,,low,0.275229,Employed,3.0,109056
13133,289.0,D00-SS,,0.907194,7,,low,0.167997,Left,4.0,102252
13134,121.0,D00-SS,,0.860345,5,,medium,0.208106,Employed,2.0,106336
13135,256.0,D00-SP,,0.921946,3,,low,0.813018,Employed,3.0,144128
13136,269.0,D00-IT,1.0,0.584699,4,,low,0.162189,Employed,5.0,104634
13137,173.0,D00-MT,,0.48907,4,,medium,0.53056,Employed,2.0,115431
13138,188.0,D00-FN,,0.862308,3,,medium,1.0,Employed,4.0,116365
13139,142.0,D00-ENG,,0.461322,5,,low,0.922984,Employed,2.0,106885
13140,158.0,D00-IT,,0.783455,4,,high,0.735353,Employed,3.0,110501
13141,169.0,D00-SS,,0.921982,5,,medium,0.247343,Employed,5.0,111954
13142,238.0,D00-MN,,0.782985,4,,low,0.944999,Employed,2.0,109039
13143,178.0,,,0.988218,3,,medium,0.115232,Employed,4.0,114447
13144,252.0,D00-PD,,0.804571,3,,low,0.471378,Employed,4.0,109488
13145,194.0,D00-SS,,,5,,medium,0.473658,Employed,3.0,110843
13146,256.0,D00-PD,,0.33132,3,,medium,0.818834,Employed,3.0,114452
13147,198.0,D00-ENG,,0.811291,3,,low,0.813118,Employed,2.0,103762
13148,249.0,D00-AD,,0.930941,3,,low,0.772286,Employed,4.0,113602
13149,229.0,D00-SP,,0.643311,3,,medium,0.794097,Employed,3.0,110299
13150,142.0,D00-PD,1.0,0.508769,3,,medium,0.456179,Employed,3.0,105718
13151,253.0,D00-SP,,0.679351,5,,low,0.156303,Employed,5.0,119197
13152,279.0,D00-SS,,0.770011,4,,medium,0.376761,Employed,6.0,104474
13153,205.0,D00-MT,,,3,,high,0.831848,Employed,3.0,108910
13154,100.0,D00-TP,,,2,,low,,Employed,,108924
13155,243.0,D00-SS,,0.663546,3,,medium,0.727829,Employed,2.0,135522
13156,253.0,-IT,,,4,,medium,0.742761,Employed,3.0,117922
13157,164.0,D00-SS,,0.563329,3,,medium,0.918433,Employed,3.0,112583
13158,272.0,D00-SS,1.0,0.645428,3,,low,0.916407,Employed,2.0,113513
13159,128.0,D00-PD,,0.700102,4,,low,0.695448,Employed,5.0,103644
13160,124.0,D00-TP,,,1,,low,,Employed,,108546
13161,141.0,D00-SS,1.0,0.943619,6,,low,0.196958,Employed,3.0,115547
13162,191.0,D00-SS,,0.738217,3,,medium,1.0,Employed,2.0,107014
13163,130.0,,,,2,,low,0.375726,Left,3.0,105705
13164,179.0,,,0.588934,5,,low,0.412418,Employed,5.0,105114
13165,235.0,D00-PD,,0.638484,5,,low,0.614638,Employed,2.0,114346
13166,229.0,D00-MT,,0.96547,5,,medium,0.457797,Employed,4.0,112220
13167,251.0,D00-SS,,0.939963,3,,medium,0.770066,Employed,6.0,117571
13168,221.0,D00-SP,,0.718973,3,,medium,0.890408,Employed,2.0,100588
13169,247.0,D00-AD,,,3,,low,0.911566,Employed,3.0,103440
13170,127.0,D00-IT,,0.569999,2,,low,0.40326,Left,3.0,106448
13171,215.0,,,0.85424,4,,low,0.770329,Employed,2.0,107306
13172,214.0,D00-SS,1.0,0.453878,5,1.0,medium,0.906071,Employed,6.0,106076
13173,214.0,D00-ENG,1.0,,4,,low,0.516769,Employed,3.0,119753
13174,231.0,D00-SP,,0.673389,3,,medium,0.941345,Employed,4.0,102616
13175,172.0,D00-MN,,0.772557,3,1.0,high,0.519199,Employed,10.0,116425
13176,137.0,D00-SS,,0.481247,3,,medium,0.425163,Employed,3.0,102388
13177,240.0,D00-PD,,0.89371,4,,medium,0.466295,Employed,8.0,119778
13178,157.0,D00-SS,,0.813038,3,1.0,medium,0.761751,Employed,3.0,115000
13179,146.0,D00-SP,,0.947692,5,,low,0.690981,Employed,3.0,111462
13180,134.0,D00-IT,,0.588732,5,,medium,1.0,Employed,3.0,101503
13181,177.0,D00-IT,,0.609754,5,,high,0.5541,Employed,2.0,118378
13182,208.0,D00-ENG,1.0,0.982664,5,,medium,0.752939,Employed,4.0,113788
13183,260.0,D00-ENG,1.0,0.740765,5,,low,0.541114,Employed,2.0,116588
13184,160.0,D00-IT,,0.512017,2,,low,0.438067,Left,3.0,107942
13185,256.0,,,0.622816,4,,low,0.723908,Employed,3.0,115914
13186,249.0,D00-SP,,0.739915,5,,medium,0.646666,Employed,2.0,107161
13187,174.0,D00-SP,,0.494524,3,,medium,0.995299,Employed,3.0,100545
13188,55.0,D00-TP,,,1,,medium,,Employed,,109096
13189,181.0,D00-PR,1.0,,3,,low,0.592693,Employed,3.0,100717
13190,145.0,D00-SS,1.0,0.755159,3,,medium,0.52747,Employed,3.0,108182
13191,178.0,D00-SS,,0.887461,3,,medium,0.882892,Employed,4.0,108091
13192,141.0,D00-PR,,0.550365,3,,low,0.649353,Employed,3.0,101021
13193,167.0,D00-MN,,0.650484,4,,low,0.500921,Employed,2.0,110805
13194,201.0,D00-SP,,0.840877,4,,low,0.682374,Employed,10.0,108677
13195,192.0,D00-ENG,,0.617473,3,,medium,0.547374,Employed,3.0,101465
13196,158.0,,,0.41299,3,,low,0.6031,Employed,3.0,113540
13197,254.0,D00-MT,,0.641672,3,,medium,1.0,Employed,3.0,109364
13198,139.0,D00-ENG,,0.86355,4,,medium,0.924942,Employed,8.0,102460
13199,241.0,-IT,,0.950966,3,,low,0.705984,Employed,3.0,111511
13200,194.0,D00-SS,,0.89156,4,,low,0.120413,Employed,4.0,107770
13201,181.0,D00-ENG,,0.641214,3,,high,0.617925,Employed,2.0,117782
13202,207.0,D00-ENG,1.0,0.83944,2,,low,0.887375,Employed,4.0,111502
13203,212.0,D00-SS,,0.997518,4,,low,0.841499,Employed,3.0,104213
13204,197.0,D00-IT,,0.558628,3,,medium,0.987275,Employed,2.0,109472
13205,243.0,D00-SS,,0.774293,5,,low,1.0,Employed,3.0,106733
13206,277.0,D00-SS,,0.921705,7,,low,0.159033,Left,5.0,108685
13207,270.0,D00-SS,,0.892215,6,,low,0.0757237,Left,4.0,108090
13208,140.0,D00-SS,,0.467978,2,,low,0.461881,Left,3.0,113338
13209,252.0,D00-PD,,0.980009,3,,high,0.673061,Employed,2.0,100867
13210,150.0,D00-SS,,0.621068,5,,low,0.532393,Employed,2.0,101634
13211,211.0,D00-ENG,,0.417448,2,,low,0.954902,Employed,3.0,105512
13212,172.0,D00-MT,,0.568547,4,,low,0.81465,Employed,2.0,119928
13213,260.0,D00-ENG,,0.587155,5,,medium,0.660227,Employed,3.0,114673
13214,247.0,D00-ENG,,0.930701,3,,medium,0.786224,Employed,3.0,116233
13215,213.0,D00-PD,1.0,0.540291,2,,low,0.466583,Employed,3.0,108244
13216,122.0,D00-TP,1.0,,1,,low,,Employed,,108289
13217,174.0,D00-SS,,,4,,low,0.523558,Employed,3.0,119996
13218,273.0,D00-SS,,0.823532,4,,medium,0.856899,Employed,10.0,109394
13219,247.0,D00-SS,,1.0,5,,medium,0.898056,Left,5.0,118927
13220,277.0,D00-ENG,,0.978016,6,,low,0.145739,Left,5.0,108850
13221,181.0,D00-PD,,0.658602,6,,high,0.832885,Employed,4.0,102395
13222,233.0,D00-SP,,0.791645,5,,low,0.652752,Employed,3.0,111191
13223,263.0,D00-ENG,1.0,0.968086,3,,high,0.907207,Employed,3.0,104603
13224,205.0,D00-ENG,,0.674984,4,,low,0.741814,Employed,3.0,134486
13225,223.0,D00-SS,,0.912005,4,,medium,0.757699,Employed,5.0,101302
13226,263.0,D00-SS,,0.611798,5,,high,0.95823,Employed,3.0,119811
13227,283.0,D00-IT,,,3,,low,0.550004,Employed,3.0,130084
13228,154.0,D00-SS,,0.676479,3,,high,0.594986,Employed,2.0,119336
13229,196.0,,1.0,0.810491,4,,low,0.590061,Employed,3.0,117686
13230,181.0,D00-SS,1.0,0.691445,3,,medium,0.804302,Employed,2.0,113488
13231,242.0,D00-MT,,1.0,4,,medium,0.182098,Employed,6.0,119973
13232,254.0,D00-MT,,0.904478,5,,medium,0.931518,Employed,2.0,112915
13233,243.0,D00-SS,,0.808042,4,,medium,0.841532,Left,5.0,118587
13234,232.0,D00-SS,,0.743681,5,,low,0.908144,Employed,3.0,117201
13235,204.0,D00-MT,1.0,0.775666,3,,medium,0.903413,Employed,2.0,116887
13236,202.0,D00-ENG,,0.480143,3,,low,0.994314,Employed,6.0,107049
13237,176.0,D00-FN,,0.90134,5,1.0,medium,0.905492,Employed,6.0,100694
13238,213.0,D00-SS,1.0,0.363065,3,1.0,low,0.731735,Employed,5.0,116622
13239,173.0,D00-FN,,0.502622,5,,high,0.787737,Employed,3.0,108480
13240,250.0,D00-MT,,0.847177,3,,low,0.706934,Employed,3.0,108036
13241,147.0,D00-ENG,,0.690224,3,,low,0.884528,Employed,4.0,108396
13242,220.0,D00-PD,,0.837436,4,,low,0.866462,Employed,2.0,119171
13243,177.0,D00-SP,,0.676904,4,,low,0.516448,Employed,2.0,103126
13244,300.0,D00-SS,,0.840493,7,,medium,0.111424,Left,4.0,100165
13245,207.0,D00-AD,,0.503561,3,,medium,0.66068,Employed,3.0,101592
13246,103.0,D00-MT,,0.409888,2,,medium,0.652517,Employed,8.0,104144
13247,240.0,D00-SS,,0.582982,3,,medium,0.46596,Employed,3.0,110608
13248,106.0,D00-SS,,0.940094,4,,medium,0.192427,Employed,2.0,114266
13249,153.0,D00-SS,,0.373674,4,,medium,0.382355,Employed,2.0,105750
13250,258.0,D00-ENG,1.0,0.948669,4,,medium,0.918056,Employed,3.0,116554
13251,192.0,D00-SS,,0.62372,4,,medium,0.677443,Employed,3.0,109038
13252,246.0,D00-SP,,0.728094,6,,medium,0.13494,Employed,4.0,102910
13253,156.0,D00-SS,,0.691107,5,,low,0.577336,Employed,4.0,102240
13254,221.0,D00-SS,,0.803128,3,,high,0.254338,Employed,3.0,104956
13255,134.0,D00-ENG,,0.720191,4,,low,0.486375,Employed,4.0,112109
13256,212.0,D00-SP,,0.997248,3,,low,0.981209,Employed,2.0,100737
13257,206.0,D00-ENG,,0.547376,3,,low,0.757148,Employed,2.0,101535
13258,177.0,D00-MT,,0.50375,4,,high,0.553778,Employed,2.0,114321
13259,229.0,D00-MN,,1.0,5,,low,0.730708,Left,5.0,101190
13260,286.0,D00-SS,,0.618172,5,,low,0.152899,Employed,3.0,111526
13261,255.0,-IT,,0.606735,3,,low,0.677631,Employed,5.0,104644
13262,151.0,D00-PD,,0.775267,4,,medium,0.973373,Employed,3.0,110915
13263,199.0,D00-SS,,0.893421,2,,low,0.673859,Employed,2.0,116998
13264,203.0,D00-SS,1.0,0.906227,5,,medium,0.99088,Employed,5.0,145566
13265,176.0,D00-MT,,0.953064,5,,low,0.538334,Employed,3.0,103843
13266,143.0,-IT,,0.509933,2,,low,0.420451,Left,3.0,116131
13267,255.0,D00-MN,,0.826625,4,,low,0.838863,Left,5.0,109097
13268,151.0,D00-ENG,,0.53579,2,,medium,0.513013,Left,3.0,104234
13269,268.0,D00-FN,,0.563037,5,,low,0.349359,Employed,3.0,118694
13270,135.0,D00-SS,,0.503997,2,,low,0.443664,Left,3.0,135286
13271,267.0,D00-SP,,0.635618,3,,medium,0.727593,Employed,3.0,100412
13272,206.0,D00-PD,1.0,0.522484,3,,medium,0.700359,Employed,3.0,103751
13273,175.0,D00-SS,,0.637374,3,,low,0.95316,Employed,2.0,116225
13274,165.0,D00-MN,,,6,,medium,0.852374,Employed,3.0,117299
13275,243.0,D00-SS,1.0,0.92909,3,,medium,0.656204,Employed,3.0,113412
13276,162.0,D00-FN,,1.0,5,,low,0.914395,Employed,3.0,115460
13277,102.0,D00-SS,,0.841405,3,,medium,0.492575,Employed,3.0,116615
13278,161.0,D00-ENG,,0.976966,3,,low,0.845956,Employed,3.0,108212
13279,243.0,D00-ENG,,,5,,low,0.753093,Employed,3.0,114909
13280,173.0,-IT,1.0,,2,,low,0.706271,Employed,3.0,100707
13281,254.0,D00-SS,,0.482171,4,,medium,0.677131,Employed,2.0,105838
13282,203.0,D00-SP,,0.760802,2,,medium,0.854427,Employed,4.0,106115
13283,242.0,D00-MN,,0.960662,5,,low,0.778257,Left,5.0,104067
13284,261.0,D00-ENG,,0.642844,4,,low,0.963781,Employed,3.0,103493
13285,159.0,D00-SP,,0.765551,4,,low,0.407685,Employed,5.0,111012
13286,145.0,D00-FN,,0.688422,3,,low,0.685776,Employed,2.0,109122
13287,178.0,D00-IT,,0.548816,5,,low,0.96306,Employed,3.0,115074
13288,177.0,D00-AD,,0.94606,4,,low,0.988886,Employed,3.0,110033
13289,104.0,D00-PD,,0.525437,3,,medium,0.989281,Employed,3.0,115782
13290,178.0,D00-SS,1.0,0.639517,5,,medium,0.853426,Employed,7.0,119489
13291,134.0,D00-FN,,0.507309,2,,low,0.446784,Left,3.0,110688
13292,250.0,D00-ENG,,0.587087,4,,medium,0.824547,Employed,3.0,115696
13293,219.0,D00-SS,1.0,0.517559,4,,medium,0.598769,Employed,4.0,112008
13294,203.0,D00-IT,,,5,,low,0.515213,Employed,2.0,111011
13295,219.0,D00-ENG,,0.916486,4,,low,0.785479,Employed,2.0,116856
13296,140.0,D00-SP,,0.757946,4,,low,0.577463,Employed,3.0,104582
13297,204.0,D00-IT,,0.975235,4,,low,0.212499,Employed,6.0,117237
13298,226.0,D00-SS,,0.659448,3,,low,0.69373,Employed,3.0,114881
13299,248.0,D00-SP,,0.691575,4,,medium,0.215912,Employed,3.0,115462
13300,175.0,D00-SS,1.0,0.936789,4,,high,0.9671,Employed,3.0,108269
13301,231.0,D00-SS,,0.533486,3,,low,0.518847,Employed,3.0,100470
13302,189.0,D00-SS,,0.801748,4,,medium,0.557363,Employed,3.0,104863
13303,180.0,D00-ENG,,0.933865,5,,high,0.640399,Employed,2.0,101130
13304,236.0,D00-AD,,0.474514,5,,low,0.264522,Employed,4.0,105924
13305,173.0,D00-SS,,0.698146,4,,medium,0.493913,Employed,3.0,112639
13306,147.0,D00-FN,,,4,,medium,0.647282,Employed,3.0,114004
13307,269.0,D00-ENG,,,3,,medium,0.838066,Employed,2.0,107548
13308,159.0,D00-SS,,0.533765,2,,low,0.457841,Left,3.0,107299
13309,152.0,D00-SS,,0.538744,4,,low,0.896599,Employed,3.0,111288
13310,198.0,D00-MN,,0.641581,4,,medium,0.531464,Employed,2.0,109905
13311,168.0,D00-SP,,0.747792,2,,low,0.869815,Employed,3.0,116850
13312,145.0,D00-SP,1.0,0.849129,3,,medium,0.87079,Employed,3.0,111733
13313,229.0,D00-ENG,,0.905118,4,,low,0.676006,Employed,2.0,113443
13314,167.0,-IT,1.0,,4,,medium,0.858297,Employed,3.0,110476
13315,216.0,D00-SS,,,4,,medium,0.778524,Employed,3.0,107013
13316,140.0,D00-SS,,0.449663,4,,low,0.99081,Employed,3.0,146129
13317,213.0,D00-SS,,0.58017,3,,low,0.339281,Employed,6.0,104481
13318,182.0,D00-IT,,0.48037,3,,low,0.417015,Employed,2.0,101218
13319,278.0,D00-SS,1.0,0.40351,2,,low,0.467842,Employed,3.0,115496
13320,88.0,D00-TP,,,1,,medium,,Employed,,100881
13321,156.0,D00-ENG,,0.488729,2,,high,0.439895,Left,3.0,106161
13322,200.0,D00-SS,,0.498927,5,,low,0.776496,Employed,3.0,109480
13323,151.0,D00-PD,,0.46011,2,,low,0.433366,Left,3.0,109343
13324,210.0,D00-SS,1.0,0.846724,5,,low,0.959369,Employed,2.0,113515
13325,161.0,D00-MN,,0.533407,4,,high,0.499097,Employed,7.0,107652
13326,304.0,D00-ENG,,0.818054,6,,low,0.0658422,Left,4.0,119702
13327,255.0,D00-SS,,0.753843,4,,medium,0.535818,Employed,3.0,112830
13328,151.0,D00-ENG,1.0,0.588328,5,,low,0.242158,Employed,4.0,101329
13329,179.0,D00-ENG,,0.852492,5,,low,0.81894,Employed,3.0,107832
13330,258.0,D00-SP,,1.0,5,,high,0.865149,Left,5.0,113497
13331,128.0,D00-SS,,,2,,low,0.479284,Employed,3.0,136224
13332,146.0,D00-MT,,0.595167,4,,low,0.547655,Employed,2.0,140512
13333,252.0,D00-SS,1.0,0.562886,3,,low,0.717449,Employed,4.0,105686
13334,157.0,D00-SS,,0.958484,4,,medium,0.706403,Employed,2.0,118305
13335,180.0,D00-MN,,0.84612,3,1.0,high,0.494691,Employed,7.0,103978
13336,139.0,,1.0,0.700978,3,,medium,0.87766,Employed,5.0,117076
13337,129.0,D00-MN,,0.482256,2,,low,0.378168,Left,3.0,119640
13338,257.0,D00-MT,1.0,0.772274,3,,medium,0.55641,Employed,2.0,119473
13339,149.0,,,1.0,3,,medium,0.471986,Employed,2.0,107769
13340,159.0,D00-SS,,0.488214,4,,low,0.511212,Employed,4.0,115492
13341,266.0,D00-PD,,0.886862,4,,medium,0.474352,Employed,7.0,108414
13342,201.0,D00-ENG,,0.957792,5,,low,0.970598,Employed,2.0,115266
13343,145.0,D00-PD,,0.692696,5,,medium,0.941951,Employed,2.0,110274
13344,178.0,D00-SP,,0.789692,3,,low,0.793218,Employed,3.0,109854
13345,194.0,D00-IT,,0.459518,2,,low,0.536519,Employed,2.0,118481
13346,214.0,D00-SP,,0.84294,3,,medium,0.0873923,Left,2.0,119945
13347,247.0,D00-MN,,0.95336,4,,medium,0.578491,Employed,2.0,119916
13348,146.0,-IT,,0.935399,3,,medium,0.572849,Employed,3.0,114068
13349,175.0,D00-IT,,0.661831,3,,medium,0.732775,Employed,2.0,101119
13350,202.0,D00-MT,,0.69908,3,,low,0.520273,Employed,3.0,112432
13351,247.0,D00-MN,,0.526799,4,,low,0.599595,Employed,2.0,115786
13352,143.0,D00-SS,,0.62818,5,,medium,0.862726,Employed,3.0,114816
